93.4,1.49836e+08,90,7500,25000,10000,65,25,70,1000,95,0.03,1,/Users/short/CLionProjects/Parapet_Project/src/investments.csv,
89.4,1.43185e+08,90,7500,25000,10000,65,25,70,1000,95,0.03,1,/Users/short/CLionProjects/Parapet_Project/src/investments.csv,
95.4,1.62749e+08,90,7500,25000,10000,65,25,70,1000,95,0.03,1,/Users/short/CLionProjects/Parapet_Project/src/investments.csv,
94.2,1.85085e+08,90,7500,25000,10000,65,25,70,1000,95,0.03,1,/Users/short/CLionProjects/Parapet_Project/src/investments.csv,
94,1.34202e+08,90,7500,25000,10000,65,25,70,1000,95,0.03,1,/Users/short/CLionProjects/Parapet_Project/src/investments.csv,
89.9,1.37928e+08,90,7500,25000,10000,65,25,70,1000,95,0.03,1,/Users/short/CLionProjects/Parapet_Project/src/investments.csv,
93.8,1.4405e+08,90,7500,25000,10000,65,25,70,1000,95,0.03,1,/Users/short/CLionProjects/Parapet_Project/src/investments.csv,
93.3,1.36701e+08,90,7500,25000,10000,65,25,70,1000,95,0.03,1,/Users/short/CLionProjects/Parapet_Project/src/investments.csv,
93.4,1.31571e+08,90,7500,25000,10000,65,25,70,1000,95,0.03,1,/Users/short/CLionProjects/Parapet_Project/src/investments.csv,
94.9,1.83357e+08,90,7500,25000,10000,65,25,70,1000,95,0.03,1,/Users/short/CLionProjects/Parapet_Project/src/investments.csv,
91.2,1.38384e+08,90,7500,25000,10000,65,25,70,1000,95,0.03,1,/Users/short/CLionProjects/Parapet_Project/src/investments.csv,
93.9,1.32304e+08,90,7500,25000,10000,65,25,70,1000,95,0.03,1,/Users/short/CLionProjects/Parapet_Project/src/investments.csv,
89.3,1.27398e+08,90,7500,25000,10000,65,25,70,1000,95,0.03,1,/Users/short/CLionProjects/Parapet_Project/src/investments.csv,
95,1.64146e+08,90,7500,25000,10000,65,25,70,1000,95,0.03,1,/Users/short/CLionProjects/Parapet_Project/src/investments.csv,
94,1.4205e+08,90,7500,25000,10000,65,25,70,1000,95,0.03,1,/Users/short/CLionProjects/Parapet_Project/src/investments.csv,
90.9,1.31298e+08,90,7500,25000,10000,65,25,70,1000,95,0.03,1,/Users/short/CLionProjects/Parapet_Project/src/investments.csv,
91.2,1.32201e+08,90,7500,25000,10000,65,25,70,1000,95,0.03,1,/Users/short/CLionProjects/Parapet_Project/src/investments.csv,
95.3,2.10944e+08,90,7500,25000,10000,65,25,70,1000,95,0.03,1,/Users/short/CLionProjects/Parapet_Project/src/investments.csv,
95,1.62506e+08,90,7500,25000,10000,65,25,70,1000,95,0.03,1,/Users/short/CLionProjects/Parapet_Project/src/investments.csv,
94.6,1.55031e+08,90,7500,25000,10000,65,25,70,1000,95,0.03,1,/Users/short/CLionProjects/Parapet_Project/src/investments.csv,
94.7,1.59779e+08,90,7500,25000,10000,65,25,70,1000,95,0.03,1,/Users/short/CLionProjects/Parapet_Project/src/investments.csv,
90.2,1.27075e+08,90,7500,25000,10000,65,25,70,1000,95,0.03,1,/Users/short/CLionProjects/Parapet_Project/src/investments.csv,
95.5,1.51523e+08,90,7500,25000,10000,65,25,70,1000,95,0.03,1,/Users/short/CLionProjects/Parapet_Project/src/investments.csv,
92.8,1.50272e+08,90,7500,25000,10000,65,25,70,1000,95,0.03,1,/Users/short/CLionProjects/Parapet_Project/src/investments.csv,
91,1.49831e+08,90,7500,25000,10000,65,25,70,1000,95,0.03,1,/Users/short/CLionProjects/Parapet_Project/src/investments.csv,
91.2,1.44838e+08,90,7500,25000,10000,65,25,70,1000,95,0.03,1,/Users/short/CLionProjects/Parapet_Project/src/investments.csv,
94.6,1.42526e+08,90,7500,25000,10000,65,25,70,1000,95,0.03,1,/Users/short/CLionProjects/Parapet_Project/src/investments.csv,
95.8,1.58409e+08,90,7500,25000,10000,65,25,70,1000,95,0.03,1,/Users/short/CLionProjects/Parapet_Project/src/investments.csv,
94.9,1.61846e+08,90,7500,25000,10000,65,25,70,1000,95,0.03,1,/Users/short/CLionProjects/Parapet_Project/src/investments.csv,
95.3,1.62848e+08,90,7500,25000,10000,65,25,70,1000,95,0.03,1,/Users/short/CLionProjects/Parapet_Project/src/investments.csv,
96.4,1.63453e+08,90,7500,25000,10000,65,25,70,1000,95,0.03,1,/Users/short/CLionProjects/Parapet_Project/src/investments.csv,
93,1.38359e+08,90,7500,25000,10000,65,25,70,1000,95,0.03,1,/Users/short/CLionProjects/Parapet_Project/src/investments.csv,
94.6,1.48738e+08,90,7500,25000,10000,65,25,70,1000,95,0.03,1,/Users/short/CLionProjects/Parapet_Project/src/investments.csv,
93.3,1.71893e+08,90,7500,25000,10000,65,25,70,1000,95,0.03,1,/Users/short/CLionProjects/Parapet_Project/src/investments.csv,
95.3,1.68324e+08,90,7500,25000,10000,65,25,70,1000,95,0.03,1,/Users/short/CLionProjects/Parapet_Project/src/investments.csv,
94.3,2.12037e+08,90,7500,25000,10000,65,25,70,1000,95,0.03,1,/Users/short/CLionProjects/Parapet_Project/src/investments.csv,
93.8,1.58636e+08,90,7500,25000,10000,65,25,70,1000,95,0.03,1,/Users/short/CLionProjects/Parapet_Project/src/investments.csv,
95.6,1.92794e+08,90,7500,25000,10000,65,25,70,1000,95,0.03,1,/Users/short/CLionProjects/Parapet_Project/src/investments.csv,
88.4,1.30034e+08,90,7500,25000,10000,65,25,70,1000,95,0.03,1,/Users/short/CLionProjects/Parapet_Project/src/investments.csv,
90.1,1.37259e+08,90,7500,25000,10000,65,25,70,1000,95,0.03,1,/Users/short/CLionProjects/Parapet_Project/src/investments.csv,
95.5,1.67459e+08,90,7500,25000,10000,65,25,70,1000,95,0.03,1,/Users/short/CLionProjects/Parapet_Project/src/investments.csv,
93.9,1.63199e+08,90,7500,25000,10000,65,25,70,1000,95,0.03,1,/Users/short/CLionProjects/Parapet_Project/src/investments.csv,
92.7,1.3308e+08,90,7500,25000,10000,65,25,70,1000,95,0.03,1,/Users/short/CLionProjects/Parapet_Project/src/investments.csv,
91.2,1.29304e+08,90,7500,25000,10000,65,25,70,1000,95,0.03,1,/Users/short/CLionProjects/Parapet_Project/src/investments.csv,
94.9,1.84981e+08,90,7500,25000,10000,65,25,70,1000,95,0.03,1,/Users/short/CLionProjects/Parapet_Project/src/investments.csv,
96.1,1.99556e+08,90,7500,25000,10000,65,25,70,1000,95,0.03,1,/Users/short/CLionProjects/Parapet_Project/src/investments.csv,
94.2,1.72085e+08,90,7500,25000,10000,65,25,70,1000,95,0.03,1,/Users/short/CLionProjects/Parapet_Project/src/investments.csv,
95.6,1.60319e+08,90,7500,25000,10000,65,25,70,1000,95,0.03,1,/Users/short/CLionProjects/Parapet_Project/src/investments.csv,
88.3,1.27326e+08,90,7500,25000,10000,65,25,70,1000,95,0.03,1,/Users/short/CLionProjects/Parapet_Project/src/investments.csv,
92.7,1.42279e+08,90,7500,25000,10000,65,25,70,1000,95,0.03,1,/Users/short/CLionProjects/Parapet_Project/src/investments.csv,
94.4,1.67782e+08,90,7500,25000,10000,65,25,70,1000,95,0.03,1,/Users/short/CLionProjects/Parapet_Project/src/investments.csv,
95.4,1.65344e+08,90,7500,25000,10000,65,25,70,1000,95,0.03,1,/Users/short/CLionProjects/Parapet_Project/src/investments.csv,
92.4,1.33132e+08,90,7500,25000,10000,65,25,70,1000,95,0.03,1,/Users/short/CLionProjects/Parapet_Project/src/investments.csv,
93.9,1.36193e+08,90,7500,25000,10000,65,25,70,1000,95,0.03,1,/Users/short/CLionProjects/Parapet_Project/src/investments.csv,
89.1,1.39921e+08,90,7500,25000,10000,65,25,70,1000,95,0.03,1,/Users/short/CLionProjects/Parapet_Project/src/investments.csv,
95.9,1.90937e+08,90,7500,25000,10000,65,25,70,1000,95,0.03,1,/Users/short/CLionProjects/Parapet_Project/src/investments.csv,
88.9,1.42196e+08,90,7500,25000,10000,65,25,70,1000,95,0.03,1,/Users/short/CLionProjects/Parapet_Project/src/investments.csv,
88.7,1.22788e+08,90,7500,25000,10000,65,25,70,1000,95,0.03,1,/Users/short/CLionProjects/Parapet_Project/src/investments.csv,
91.2,1.43249e+08,90,7500,25000,10000,65,25,70,1000,95,0.03,1,/Users/short/CLionProjects/Parapet_Project/src/investments.csv,
95.7,1.74541e+08,90,7500,25000,10000,65,25,70,1000,95,0.03,1,/Users/short/CLionProjects/Parapet_Project/src/investments.csv,95,2.10495e+08,90,7500,25000,10000,65,25,70,1000,95,0.03,1,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
94.8,3.68116e+08,90,7500,25000,10000,65,25,70,1000,95,0.03,2,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
94.5,5.12591e+08,90,7500,25000,10000,65,25,70,1000,95,0.03,3,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
91.5,6.58318e+08,90,7500,25000,10000,65,25,70,1000,95,0.03,4,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
94.7,8.61426e+08,90,7500,25000,10000,65,25,70,1000,95,0.03,5,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
93.3,1.01889e+09,90,7500,25000,10000,65,25,70,1000,95,0.03,6,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
95.4,1.20268e+09,90,7500,25000,10000,65,25,70,1000,95,0.03,7,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
92.4,1.35231e+09,90,7500,25000,10000,65,25,70,1000,95,0.03,8,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
94.8,1.556e+09,90,7500,25000,10000,65,25,70,1000,95,0.03,9,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
94.4,1.69362e+09,90,7500,25000,10000,65,25,70,1000,95,0.03,10,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
96,1.87069e+09,90,7500,25000,10000,65,25,70,1000,95,0.03,11,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
91.5,2.00476e+09,90,7500,25000,10000,65,25,70,1000,95,0.03,12,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
92.7,2.14679e+09,90,7500,25000,10000,65,25,70,1000,95,0.03,13,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
94,2.28774e+09,90,7500,25000,10000,65,25,70,1000,95,0.03,14,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
94,2.43151e+09,90,7500,25000,10000,65,25,70,1000,95,0.03,15,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
94.4,2.58391e+09,90,7500,25000,10000,65,25,70,1000,95,0.03,16,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
95,2.7778e+09,90,7500,25000,10000,65,25,70,1000,95,0.03,17,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
94.2,2.92381e+09,90,7500,25000,10000,65,25,70,1000,95,0.03,18,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
88.8,3.06414e+09,90,7500,25000,10000,65,25,70,1000,95,0.03,19,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
94.9,3.23095e+09,90,7500,25000,10000,65,25,70,1000,95,0.03,20,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
94.7,3.39587e+09,90,7500,25000,10000,65,25,70,1000,95,0.03,21,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
94.1,3.55014e+09,90,7500,25000,10000,65,25,70,1000,95,0.03,22,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
91.2,3.68562e+09,90,7500,25000,10000,65,25,70,1000,95,0.03,23,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
94.5,3.84999e+09,90,7500,25000,10000,65,25,70,1000,95,0.03,24,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
95.9,4.05425e+09,90,7500,25000,10000,65,25,70,1000,95,0.03,25,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
93.7,4.20954e+09,90,7500,25000,10000,65,25,70,1000,95,0.03,26,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
94.7,4.36095e+09,90,7500,25000,10000,65,25,70,1000,95,0.03,27,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
96.2,4.55344e+09,90,7500,25000,10000,65,25,70,1000,95,0.03,28,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
93,4.68918e+09,90,7500,25000,10000,65,25,70,1000,95,0.03,29,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
91.9,4.81966e+09,90,7500,25000,10000,65,25,70,1000,95,0.03,30,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
92.6,4.99134e+09,90,7500,25000,10000,65,25,70,1000,95,0.03,31,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
92,5.12656e+09,90,7500,25000,10000,65,25,70,1000,95,0.03,32,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
93.8,5.31085e+09,90,7500,25000,10000,65,25,70,1000,95,0.03,33,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
94.2,5.45345e+09,90,7500,25000,10000,65,25,70,1000,95,0.03,34,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
